"SCD"	"Transcripts"	"Gender"	"Age"	"Ethnicity"	"Education"	"Occupation"	"Languages"	"First.Lang"	"Partner.ID"	"Relationship"	"Filler"	"conv"	"Freq"	"Wordcount"	"Freq.per.1000"	"Dyad"
"3061-1"	"Same Room"	"F"	"2X"	"INDIAN"	"BACHELOR"	"STUDENT"	"ENGLISH, TAMIL, CHINESE"	"ENGLISH"	"3061-2"	"PARTNER"	"um"	"3061"	7	7996	0.87543771885943	"Different-gender"
"3061-1"	"Same Room"	"F"	"2X"	"INDIAN"	"BACHELOR"	"STUDENT"	"ENGLISH, TAMIL, CHINESE"	"ENGLISH"	"3061-2"	"PARTNER"	"uh"	"3061"	30	7996	3.75187593796898	"Different-gender"
"3061-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3061-1"	"PARTNER"	"uh"	"3061"	28	7319	3.82565924306599	"Different-gender"
"3062-1"	"Same Room"	"F"	"2X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3062-2"	"FRIENDS"	"um"	"3062"	34	5034	6.75407230830354	"Same-gender"
"3062-1"	"Same Room"	"F"	"2X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3062-2"	"FRIENDS"	"uh"	"3062"	73	5034	14.5013905442988	"Same-gender"
"3062-2"	"Same Room"	"F"	"2X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3062-1"	"FRIENDS"	"um"	"3062"	3	17240	0.174013921113689	"Same-gender"
"3062-2"	"Same Room"	"F"	"2X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3062-1"	"FRIENDS"	"uh"	"3062"	92	17240	5.33642691415313	"Same-gender"
"3063-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"MARKETING"	"ENGLISH, CHINESE"	"ENGLISH"	"3063-2"	"PARTNER"	"um"	"3063"	48	8889	5.39993250084374	"Different-gender"
"3063-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"MARKETING"	"ENGLISH, CHINESE"	"ENGLISH"	"3063-2"	"PARTNER"	"uh"	"3063"	74	8889	8.32489593880076	"Different-gender"
"3063-2"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"MANAGEMENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3063-1"	"PARTNER"	"um"	"3063"	44	8440	5.21327014218009	"Different-gender"
"3063-2"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"MANAGEMENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3063-1"	"PARTNER"	"uh"	"3063"	174	8440	20.6161137440758	"Different-gender"
"3064-1"	"Same Room"	"F"	"5X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH, CHINESE"	"ENGLISH"	"3064-2"	"FRIENDS"	"um"	"3064"	6	11871	0.505433409148345	"Same-gender"
"3064-1"	"Same Room"	"F"	"5X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH, CHINESE"	"ENGLISH"	"3064-2"	"FRIENDS"	"uh"	"3064"	64	11871	5.39128969758234	"Same-gender"
"3064-2"	"Same Room"	"F"	"5X"	"CHINESE"	"O-LEVEL"	"HOMEMAKER"	"ENGLISH, CHINESE"	"ENGLISH"	"3064-1"	"FRIENDS"	"um"	"3064"	3	10962	0.273672687465791	"Same-gender"
"3064-2"	"Same Room"	"F"	"5X"	"CHINESE"	"O-LEVEL"	"HOMEMAKER"	"ENGLISH, CHINESE"	"ENGLISH"	"3064-1"	"FRIENDS"	"uh"	"3064"	97	10962	8.84875022806057	"Same-gender"
"3065-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3065-2"	"FRIENDS"	"um"	"3065"	38	11164	3.4037979218918	"Same-gender"
"3065-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3065-2"	"FRIENDS"	"uh"	"3065"	62	11164	5.55356503045503	"Same-gender"
"3065-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3065-1"	"FRIENDS"	"um"	"3065"	16	6964	2.29753015508329	"Same-gender"
"3065-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3065-1"	"FRIENDS"	"uh"	"3065"	39	6964	5.60022975301551	"Same-gender"
"3066-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3066-2"	"FRIENDS"	"um"	"3066"	18	16257	1.10721535338623	"Same-gender"
"3066-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3066-2"	"FRIENDS"	"uh"	"3066"	172	16257	10.5800578212462	"Same-gender"
"3066-2"	"Same Room"	"F"	"4X"	"CHINESE"	"BACHELOR"	"FINANCE"	"ENGLISH"	"ENGLISH"	"3066-1"	"FRIENDS"	"um"	"3066"	24	11238	2.13561131873999	"Same-gender"
"3066-2"	"Same Room"	"F"	"4X"	"CHINESE"	"BACHELOR"	"FINANCE"	"ENGLISH"	"ENGLISH"	"3066-1"	"FRIENDS"	"um"	"3066"	24	11238	2.13561131873999	"Same-gender"
"3066-2"	"Same Room"	"F"	"4X"	"CHINESE"	"BACHELOR"	"FINANCE"	"ENGLISH"	"ENGLISH"	"3066-1"	"FRIENDS"	"uh"	"3066"	40	11238	3.55935219789998	"Same-gender"
"3067-1"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3067-2"	"FRIENDS"	"um"	"3067"	6	12861	0.46652670865407	"Same-gender"
"3067-1"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3067-2"	"FRIENDS"	"uh"	"3067"	24	12861	1.86610683461628	"Same-gender"
"3067-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3067-1"	"FRIENDS"	"uh"	"3067"	62	10927	5.67401848631829	"Same-gender"
"3068-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3068-2"	"FRIENDS"	"um"	"3068"	81	8510	9.51821386603995	"Same-gender"
"3068-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH, CHINESE"	"ENGLISH"	"3068-2"	"FRIENDS"	"uh"	"3068"	305	8510	35.8401880141011	"Same-gender"
"3068-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3068-1"	"FRIENDS"	"um"	"3068"	22	10949	2.00931591926203	"Same-gender"
"3068-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3068-1"	"FRIENDS"	"uh"	"3068"	198	10949	18.0838432733583	"Same-gender"
"3069-1"	"Same Room"	"M"	"3X"	"MALAY"	"BACHELOR"	"MICE"	"ENGLISH"	"ENGLISH"	"3069-2"	"FRIENDS"	"um"	"3069"	54	13302	4.0595399188092	"Same-gender"
"3069-1"	"Same Room"	"M"	"3X"	"MALAY"	"BACHELOR"	"MICE"	"ENGLISH"	"ENGLISH"	"3069-2"	"FRIENDS"	"uh"	"3069"	67	13302	5.03683656592994	"Same-gender"
"3069-2"	"Same Room"	"M"	"4X"	"CHINESE"	"DIPLOMA"	"MICE"	"ENGLISH"	"ENGLISH"	"3069-1"	"FRIENDS"	"um"	"3069"	28	11836	2.36566407570125	"Same-gender"
"3069-2"	"Same Room"	"M"	"4X"	"CHINESE"	"DIPLOMA"	"MICE"	"ENGLISH"	"ENGLISH"	"3069-1"	"FRIENDS"	"uh"	"3069"	38	11836	3.21054410273741	"Same-gender"
"3070-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3070-2"	"FRIENDS"	"um"	"3070"	3	11846	0.25325004220834	"Same-gender"
"3070-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3070-2"	"FRIENDS"	"uh"	"3070"	30	11846	2.5325004220834	"Same-gender"
"3070-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3070-1"	"FRIENDS"	"um"	"3070"	8	11967	0.668505055569483	"Same-gender"
"3070-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3070-1"	"FRIENDS"	"uh"	"3070"	27	11967	2.256204562547	"Same-gender"
"3071-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3071-2"	"FRIENDS"	"um"	"3071"	1	13883	0.0720305409493625	"Same-gender"
"3071-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3071-2"	"FRIENDS"	"uh"	"3071"	110	13883	7.92335950442988	"Same-gender"
"3071-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3071-1"	"FRIENDS"	"um"	"3071"	2	14352	0.139353400222965	"Same-gender"
"3071-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3071-1"	"FRIENDS"	"uh"	"3071"	42	14352	2.92642140468227	"Same-gender"
"3073-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3073-2"	"PARTNER"	"um"	"3073"	1	7163	0.139606310205221	"Different-gender"
"3073-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3073-2"	"PARTNER"	"uh"	"3073"	9	7163	1.25645679184699	"Different-gender"
"3073-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3073-1"	"PARTNER"	"um"	"3073"	18	12370	1.45513338722716	"Different-gender"
"3073-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3073-1"	"PARTNER"	"uh"	"3073"	44	12370	3.55699272433306	"Different-gender"
"3074-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3074-2"	"PARTNER"	"um"	"3074"	2	8425	0.237388724035608	"Different-gender"
"3074-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3074-2"	"PARTNER"	"uh"	"3074"	37	8425	4.39169139465875	"Different-gender"
"3074-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3074-1"	"PARTNER"	"um"	"3074"	22	11222	1.96043486009624	"Different-gender"
"3074-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3074-1"	"PARTNER"	"uh"	"3074"	146	11222	13.0101586170023	"Different-gender"
"3075-1"	"Same Room"	"M"	"2X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3075-2"	"PARTNER"	"um"	"3075"	1	13498	0.0740850496369832	"Different-gender"
"3075-1"	"Same Room"	"M"	"2X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3075-2"	"PARTNER"	"uh"	"3075"	115	13498	8.51978070825307	"Different-gender"
"3075-2"	"Same Room"	"F"	"1X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3075-1"	"PARTNER"	"um"	"3075"	40	12600	3.17460317460317	"Different-gender"
"3075-2"	"Same Room"	"F"	"1X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3075-1"	"PARTNER"	"uh"	"3075"	41	12600	3.25396825396825	"Different-gender"
"3076-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3076-2"	"FRIENDS"	"um"	"3076"	19	11896	1.59717552118359	"Same-gender"
"3076-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3076-2"	"FRIENDS"	"uh"	"3076"	190	11896	15.9717552118359	"Same-gender"
"3076-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3076-1"	"FRIENDS"	"um"	"3076"	22	9684	2.27178851714168	"Same-gender"
"3076-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3076-1"	"FRIENDS"	"uh"	"3076"	149	9684	15.3862040479141	"Same-gender"
"3077-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3077-2"	"FRIENDS"	"um"	"3077"	9	11619	0.774593338497289	"Same-gender"
"3077-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3077-2"	"FRIENDS"	"uh"	"3077"	110	11619	9.46725191496686	"Same-gender"
"3077-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3077-1"	"FRIENDS"	"um"	"3077"	16	11515	1.38949196699957	"Same-gender"
"3077-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3077-1"	"FRIENDS"	"uh"	"3077"	233	11515	20.2344767694312	"Same-gender"
"3078-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3078-2"	"FRIENDS"	"um"	"3078"	14	13908	1.00661489790049	"Same-gender"
"3078-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3078-2"	"FRIENDS"	"uh"	"3078"	62	13908	4.45786597641645	"Same-gender"
"3078-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3078-1"	"FRIENDS"	"um"	"3078"	71	9528	7.45172124265323	"Same-gender"
"3078-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3078-1"	"FRIENDS"	"uh"	"3078"	23	9528	2.41393786733837	"Same-gender"
"3079-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"ANALYST"	"ENGLISH"	"CHINESE"	"3079-2"	"FRIENDS"	"um"	"3079"	64	13339	4.79796086663168	"Same-gender"
"3079-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"ANALYST"	"ENGLISH"	"CHINESE"	"3079-2"	"FRIENDS"	"uh"	"3079"	71	13339	5.32273783641952	"Same-gender"
"3079-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"ANALYST"	"ENGLISH"	"ENGLISH"	"3079-1"	"FRIENDS"	"um"	"3079"	32	12068	2.65164070268479	"Same-gender"
"3079-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"ANALYST"	"ENGLISH"	"ENGLISH"	"3079-1"	"FRIENDS"	"uh"	"3079"	23	12068	1.90586675505469	"Same-gender"
"3081-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3081-2"	"FRIENDS"	"um"	"3081"	37	11363	3.25618234621139	"Different-gender"
"3081-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3081-2"	"FRIENDS"	"uh"	"3081"	251	11363	22.0892369972718	"Different-gender"
"3081-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3081-1"	"FRIENDS"	"um"	"3081"	3	11072	0.270953757225434	"Different-gender"
"3081-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3081-1"	"FRIENDS"	"uh"	"3081"	42	11072	3.79335260115607	"Different-gender"
"3082-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3082-2"	"PARTNER"	"um"	"3082"	61	10746	5.67653080215894	"Different-gender"
"3082-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3082-2"	"PARTNER"	"uh"	"3082"	157	10746	14.6100874744091	"Different-gender"
"3082-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3082-1"	"PARTNER"	"um"	"3082"	76	11788	6.44723447573804	"Different-gender"
"3082-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3082-1"	"PARTNER"	"uh"	"3082"	305	11788	25.8737699355277	"Different-gender"
"3083-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3083-2"	"FRIENDS"	"um"	"3083"	28	17033	1.64386778606235	"Same-gender"
"3083-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3083-2"	"FRIENDS"	"uh"	"3083"	152	17033	8.92385369576704	"Same-gender"
"3083-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3083-1"	"FRIENDS"	"um"	"3083"	51	14414	3.53822672401832	"Same-gender"
"3083-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3083-1"	"FRIENDS"	"uh"	"3083"	191	14414	13.2510059664215	"Same-gender"
"3084-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3084-2"	"FRIENDS"	"um"	"3084"	12	16603	0.72276094681684	"Different-gender"
"3084-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3084-2"	"FRIENDS"	"uh"	"3084"	70	16603	4.21610552309824	"Different-gender"
"3084-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3084-1"	"FRIENDS"	"um"	"3084"	16	11168	1.43266475644699	"Different-gender"
"3084-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3084-1"	"FRIENDS"	"uh"	"3084"	78	11168	6.98424068767908	"Different-gender"
"3085-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3085-2"	"FRIENDS"	"um"	"3085"	13	13127	0.990325283766283	"Same-gender"
"3085-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3085-2"	"FRIENDS"	"uh"	"3085"	57	13127	4.34219547497524	"Same-gender"
"3085-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3085-1"	"FRIENDS"	"um"	"3085"	14	11692	1.19739993157715	"Same-gender"
"3085-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3085-1"	"FRIENDS"	"uh"	"3085"	42	11692	3.59219979473144	"Same-gender"
"3086-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3086-2"	"PARTNER"	"um"	"3086"	8	8685	0.921128382268279	"Different-gender"
"3086-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3086-2"	"PARTNER"	"uh"	"3086"	38	8685	4.37535981577432	"Different-gender"
"3086-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3086-1"	"PARTNER"	"um"	"3086"	17	9203	1.84722373139194	"Different-gender"
"3086-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3086-1"	"PARTNER"	"uh"	"3086"	56	9203	6.08497229164403	"Different-gender"
"3087-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3087-2"	"FRIENDS"	"um"	"3087"	13	8487	1.53175444797926	"Different-gender"
"3087-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3087-2"	"FRIENDS"	"uh"	"3087"	150	8487	17.6740897843761	"Different-gender"
"3087-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3087-1"	"FRIENDS"	"um"	"3087"	89	10659	8.34975138380711	"Different-gender"
"3087-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3087-1"	"FRIENDS"	"uh"	"3087"	36	10659	3.37742752603434	"Different-gender"
"3088-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3088-2"	"FRIENDS"	"um"	"3088"	125	12716	9.83013526266121	"Same-gender"
"3088-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3088-2"	"FRIENDS"	"uh"	"3088"	69	12716	5.42623466498899	"Same-gender"
"3088-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3088-1"	"FRIENDS"	"um"	"3088"	1	8838	0.113147770988912	"Same-gender"
"3088-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3088-1"	"FRIENDS"	"uh"	"3088"	117	8838	13.2382892057026	"Same-gender"
"3089-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3089-2"	"FRIENDS"	"um"	"3089"	23	10739	2.14172641772977	"Same-gender"
"3089-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3089-2"	"FRIENDS"	"uh"	"3089"	32	10739	2.97979327684142	"Same-gender"
"3089-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3089-1"	"FRIENDS"	"um"	"3089"	33	10248	3.22014051522248	"Same-gender"
"3089-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3089-1"	"FRIENDS"	"uh"	"3089"	28	10248	2.73224043715847	"Same-gender"
"3090-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3090-2"	"FRIENDS"	"um"	"3090"	52	9626	5.40203615208809	"Same-gender"
"3090-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3090-2"	"FRIENDS"	"uh"	"3090"	64	9626	6.64865987949304	"Same-gender"
"3090-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3090-1"	"FRIENDS"	"um"	"3090"	64	12665	5.05329648637979	"Same-gender"
"3090-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3090-1"	"FRIENDS"	"uh"	"3090"	82	12665	6.4745361231741	"Same-gender"
"3091-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3091-2"	"FRIENDS"	"um"	"3091"	46	7955	5.78252671275927	"Same-gender"
"3091-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3091-2"	"FRIENDS"	"uh"	"3091"	61	7955	7.6681332495286	"Same-gender"
"3091-2"	"Same Room"	"F"	"1X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3091-1"	"FRIENDS"	"um"	"3091"	77	12242	6.28982192452214	"Same-gender"
"3091-2"	"Same Room"	"F"	"1X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3091-1"	"FRIENDS"	"uh"	"3091"	75	12242	6.1264499264826	"Same-gender"
"3092-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3092-2"	"FRIENDS"	"um"	"3092"	153	14577	10.4959868285655	"Same-gender"
"3092-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3092-2"	"FRIENDS"	"uh"	"3092"	46	14577	3.15565617067984	"Same-gender"
"3092-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3092-1"	"FRIENDS"	"um"	"3092"	86	10987	7.82743242013288	"Same-gender"
"3092-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3092-1"	"FRIENDS"	"uh"	"3092"	29	10987	2.63948302539365	"Same-gender"
"3093-1"	"Same Room"	"M"	"3X"	"CHINESE"	"DIPLOMA"	"SALES "	"ENGLISH,CHINESE"	"CHINESE"	"3093-2"	"FRIENDS"	"um"	"3093"	63	12692	4.96375669713205	"Different-gender"
"3093-1"	"Same Room"	"M"	"3X"	"CHINESE"	"DIPLOMA"	"SALES "	"ENGLISH,CHINESE"	"CHINESE"	"3093-2"	"FRIENDS"	"uh"	"3093"	302	12692	23.7945162306965	"Different-gender"
"3093-2"	"Same Room"	"F"	"4X"	"CHINESE"	"DIPLOMA"	"HEALTHCARE"	"ENGLISH,CHINESE"	"ENGLISH"	"3093-1"	"FRIENDS"	"um"	"3093"	44	8727	5.04182422367366	"Different-gender"
