SCD	speaker	tmin	tmax	text
3003-2 	B:	3737.719	3741.082	we don't hold grudges because we just forget about it also
3003-1 	A:	3740.679	3742.891	yea for me right I always like (um)
3003-2 	B:	3741.082	3749.944	<S>
3003-1 	A:	3742.891	3743.529	<S>
3003-1 	A:	3743.529	3747.479	read through notifications I know that's like a bad habit
3003-1 	A:	3747.479	3748.216	but then like
3003-1 	A:	3748.216	3748.854	<S>
3003-1 	A:	3748.854	3752.119	sometimes you you just read the notification right then you like
3003-2 	B:	3749.944	3750.719	same
3003-2 	B:	3750.719	3753.381	<S>
3003-1 	A:	3752.119	3754.931	you don't want to reply or you don't know
3003-2 	B:	3753.381	3758.744	like you acknowledge it in your mind but then you don't feel the need to text an acknowledgement
3003-1 	A:	3754.931	3755.818	ya
3003-1 	A:	3755.818	3759.206	<S>
3003-2 	B:	3758.744	3759.444	<S>
3003-1 	A:	3759.206	3764.543	then like (um) my friends right they'll be like they tell me like for example (um) you know watermelon
3003-2 	B:	3759.444	3760.031	yeah
3003-2 	B:	3760.031	3764.706	<S>
3003-1 	A:	3764.543	3778.331	she she's in like this cambodia trip [ah] so she suddenly messaged me she's like #Keiran# is in O_C_P the cambodia thing then i didn't reply because what do you want me to reply [oh]
3003-2 	B:	3764.706	3765.681	yes correct correct
3003-2 	B:	3765.681	3773.093	<S>
3003-2 	B:	3773.093	3773.818	okay
3003-2 	B:	3773.818	3776.381	<S>
3003-2 	B:	3776.381	3776.981	ya
3003-2 	B:	3776.981	3780.131	<S>
3003-1 	A:	3778.331	3784.731	I should be happy for you or like [oh] !wow! ya she always say like okay lol
3003-2 	B:	3780.131	3782.055	yeah just like okay lol
3003-2 	B:	3782.055	3787.48	<S>
3003-1 	A:	3784.731	3785.331	<S>
3003-1 	A:	3785.331	3787.081	she always lol me then like
3003-1 	A:	3787.081	3789.631	<S>
3003-2 	B:	3787.48	3789.743	I feel like it's very like insincere
3003-1 	A:	3789.631	3795.031	yeah it's quite insincere but then again right I always do my fake laugh (ppb)
3003-2 	B:	3789.743	3794.918	<S>
3003-2 	B:	3794.918	3797.992	yeah I mean you're a hypocrite [lah] it's okay
3003-1 	A:	3795.031	3804.469	<S>
3003-2 	B:	3797.992	3798.98	just accept it
3003-2 	B:	3798.98	3800.93	<S>
3003-2 	B:	3800.93	3803.767	do you have a portable charger by any chance
3003-2 	B:	3803.767	3808.93	<S>
3003-1 	A:	3804.469	3805.481	no
3003-1 	A:	3805.481	3807.294	(um)
3003-1 	A:	3807.294	3808.481	you want to ask
3003-1 	A:	3808.481	3826.394	the person here no <UNK> hold it is [eh] (ppl)
3003-2 	B:	3808.93	3810.567	(uh) no it's okay if
3003-2 	B:	3810.567	3812.667	<S>
3003-2 	B:	3812.667	3814.13	the black cable no
3003-2 	B:	3814.13	3814.992	<S>
3003-2 	B:	3814.992	3817.079	there the black cable on top of the Simply Water
3003-2 	B:	3817.079	3817.667	<S>
3003-2 	B:	3817.667	3818.792	is that a android charger
3003-2 	B:	3818.792	3819.854	<S>
3003-2 	B:	3819.854	3821.067	K nevermind
3003-2 	B:	3821.067	3824.192	I think it'll be quite interesting to like just travel later without
3003-2 	B:	3824.192	3825.204	<S>
3003-2 	B:	3825.204	3826.504	without using a phone
3003-1 	A:	3826.394	3828.694	then you won't be able to keep track of time [what]
3003-2 	B:	3826.504	3830.409	<S>
3003-1 	A:	3828.694	3829.531	<S>
3003-1 	A:	3829.531	3832.219	what look at the skies (ppl)
3003-2 	B:	3830.409	3836.171	look look at the star li~ (mm) actually you know the sun is a star can just look at the sun [lah]
3003-1 	A:	3832.219	3834.656	<S>
3003-1 	A:	3834.656	3835.494	(uh) yeah (ppl)
3003-1 	A:	3835.494	3841.356	<S>
3003-2 	B:	3836.171	3838.396	where the egg goes down
3003-2 	B:	3838.396	3841.483	then when it starts going down then I'll go home [lor] or if I'm bored I'll go home [lor]
3003-1 	A:	3841.356	3844.944	is is not like you've never been out so late before right
3003-2 	B:	3841.483	3845.121	<S>
3003-1 	A:	3844.944	3850.981	<S>
3003-2 	B:	3845.121	3849.246	it's not like my parents never forget about me in #Malaysia# before right then I have to find my way home
3003-2 	B:	3849.246	3849.896	<S>
3003-2 	B:	3849.896	3852.159	okay no I'm making it so dramatic (ppl)
3003-1 	A:	3850.981	3852.031	<Z>
3003-1 	A:	3852.031	3858.007	<S>
3003-2 	B:	3852.159	3853.009	<S>
3003-2 	B:	3853.009	3856.884	but they did leave me by myself in #Malaysia# they drove off without me though
3003-2 	B:	3856.884	3859.396	<S>
3003-1 	A:	3858.007	3861.094	(ppb) wait how old were you [ah] I I remember you telling me this story
3003-2 	B:	3859.396	3860.584	I was like six
3003-2 	B:	3860.584	3861.246	<S>
3003-1 	A:	3861.094	3863.482	<S>
3003-2 	B:	3861.246	3862.421	I was like six
3003-2 	B:	3862.421	3880.884	<S>
3003-1 	A:	3863.482	3868.244	I remember being lost in a library before I was like in Kay two or something
3003-1 	A:	3868.244	3873.415	then my mum was like you stay here [ah] you look at the books here then later I decided to adventure off
3003-1 	A:	3873.415	3876.707	so like maybe I walk off to like
3003-1 	A:	3876.707	3878.319	two shelves away from me
3003-1 	A:	3878.319	3878.816617	<S>
3003-1 	A:	3878.816617	3881.619	then ya I lost my way then (ppl) I start
3003-2 	B:	3880.884	3881.947	two shelves away
3003-1 	A:	3881.619	3884.457	I I think then I started crying
3003-2 	B:	3881.947	3897.934	<S>
3003-1 	A:	3884.457	3888.019	then there was this librarian she was like [oh] what happened
3003-1 	A:	3888.019	3892.869	then she bought me to the information counter so like ev~ she make like an announcement
3003-1 	A:	3892.869	3895.005904	she's like can the parent of 
3003-1 	A:	3895.005904	3895.729332	<Z>
3003-1 	A:	3895.729332	3897.557	come and pick up your child now
3003-1 	A:	3897.557	3900.407	<S>
3003-2 	B:	3897.934	3900.397	wait so (um) she in like you told her your name
3003-2 	B:	3900.397	3901.284	<S>
3003-1 	A:	3900.407	3901.182	ya
3003-1 	A:	3901.182	3904.482	<S>
3003-2 	B:	3901.284	3903.797	you know once I got lost in a four D shop
3003-2 	B:	3903.797	3905.397	<S>
3003-1 	A:	3904.482	3905.544	(ppb) four D
3003-2 	B:	3905.397	3913.61	yeah okay (ppl) I like how (ppl) I like how my upbringing sounds very sketchy (ppl) like get to live in #Malaysia# go four D shop okay so I was (um)
3003-1 	A:	3905.544	3906.419	<S>
3003-1 	A:	3906.419	3907.107	<Z>
3003-1 	A:	3907.107	3919.432	<S>
3003-2 	B:	3913.61	3914.397	<S>
3003-2 	B:	3914.397	3916.047	you know like four D shops the
3003-2 	B:	3916.047	3918.085	line is very long
3003-2 	B:	3918.085	3923.385	<S>
3003-1 	A:	3919.432	3921.982	but isn't a like a four D shop quite small
3003-1 	A:	3921.982	3965.309	<S>
3003-2 	B:	3923.385	3925.11	but the queue was very long
3003-2 	B:	3925.11	3931.91	so I think my mum was at the back of the queue so I just like walk around the how~ I I used to stay at #Hougang# Green [lah]
3003-2 	B:	3931.91	3935.16	so I just walk around the area I'm very familiar with the area
3003-2 	B:	3935.16	3939.21	so my mum has this thing where if she brings me out or my brother out right
3003-2 	B:	3939.21	3939.948	<S>
3003-2 	B:	3939.948	3941.123	and we go to #Hougang# Green
3003-2 	B:	3941.123	3942.035	<S>
3003-2 	B:	3942.035	3947.073	which is like it was a wet market at the time if (um) she couldn't find us right she'll just go home
3003-2 	B:	3947.073	3948.06	<S>
3003-2 	B:	3948.06	3949.873	and then we'll find our way back home one
3003-2 	B:	3949.873	3951.235	<S>
3003-2 	B:	3951.235	3953.998	so (um) I couldn't
3003-2 	B:	3953.998	3958.923	she she was buying she was queuing up to pay for a ticket
3003-2 	B:	3958.923	3959.823	<S>
3003-2 	B:	3959.823	3965.736	then I went around like I just play by myself [lah] I climb I climb all the railings the fences
3003-1 	A:	3965.309	3968.665	wait isn't she scared like that you'll get lost or something
3003-2 	B:	3965.736	3968.523	<S>
3003-2 	B:	3968.523	3977.236	no in hindsight I'm like you know I used to I was I used to climb a lot when I was very small so I c~ used to climb the railings of the car park
3003-1 	A:	3968.665	3987.095	<S>
3003-2 	B:	3977.236	3979.611	and in hindsight right
3003-2 	B:	3979.611	3982.798	somebody should have stopped me cause if I fell down
3003-2 	B:	3982.798	3983.523	<S>
3003-2 	B:	3983.523	3986.223	it was like at least like one storey high or like
3003-2 	B:	3986.223	3987.623	two storey I guess
3003-1 	A:	3987.095	3990.683	wait do you mean like the railings at the back of like
3003-2 	B:	3987.623	3991.698	<S>
3003-1 	A:	3990.683	3992.595	the cars you know when they park
3003-2 	B:	3991.698	3995.774	no no no no (um) okay you know like the entrance of the car park
3003-1 	A:	3992.595	3999.135	<S>
3003-2 	B:	3995.774	3999.961	like a underground car park then there's like a thing on top
3003-1 	A:	3999.135	4000.535	[oh] ya ya ya
3003-2 	B:	3999.961	4005.949	so I was up there imagine I could have just fallen down onto the road and get run over by a car afterwards but
3003-1 	A:	4000.535	4006.87	<S>
3003-2 	B:	4005.949	4007.336	<S>
3003-1 	A:	4006.87	4008.708	you survived (ppl)
3003-2 	B:	4007.336	4011.139	I survived anyways I walked back into the four D shop right
3003-1 	A:	4008.708	4031.086	<S>
3003-2 	B:	4011.139	4012.12	an
3003-2 	B:	4012.12	4013.057	<S>
3003-2 	B:	4013.057	4014.357	an hour (ppl)
3003-2 	B:	4014.357	4016.045	I couldn't find my mother
3003-2 	B:	4016.045	4016.607	<S>
3003-2 	B:	4016.607	4017.87	so I asked
3003-2 	B:	4017.87	4020.645	some I told I told some guy I am lost
3003-2 	B:	4020.645	4021.357	<S>
3003-2 	B:	4021.357	4025.357	cause that's what I was taught to do like if you're lost you just ask someon~ tell someone you're lost right
3003-2 	B:	4025.357	4026.857	and I told him I am lost
3003-2 	B:	4026.857	4027.795	and then
3003-2 	B:	4027.795	4029.145	<S>
3003-2 	B:	4029.145	4030.295	did he just walked away
3003-2 	B:	4030.295	4033.757	<S>
3003-1 	A:	4031.086	4031.523	wait
3003-1 	A:	4031.523	4031.998	<S>
3003-1 	A:	4031.998	4033.886	is that guy like some young dude
3003-2 	B:	4033.757	4035.145	no it was like a
3003-1 	A:	4033.886	4042.959	<S>
3003-2 	B:	4035.145	4038.308	middle age person he looked like around my mom's age
3003-2 	B:	4038.308	4041.795	so like that's why I asked him and I told him I was lost then he just walked away
3003-2 	B:	4041.795	4046.545	<S>
3003-1 	A:	4042.959	4044.334	then did you like start
3003-1 	A:	4044.334	4045.084	<Z>
3003-1 	A:	4045.084	4046.659	start crying or something
3003-2 	B:	4046.545	4048.945	I think I just went back to the four D shop when I stood there
3003-1 	A:	4046.659	4056.276	<S>
3003-2 	B:	4048.945	4050.183	for a while
3003-2 	B:	4050.183	4052.495	and I take my mum came back and looked for me
3003-2 	B:	4052.495	4054.333	but actually no I think she was still in the shop
3003-2 	B:	4054.333	4054.783	<S>
3003-2 	B:	4054.783	4056.458	I just couldn't see her
3003-1 	A:	4056.276	4059.477	wait how near was the four D shop to the carpark
3003-2 	B:	4056.458	4059.783	<S>
3003-1 	A:	4059.477	4062.702	<S>
3003-2 	B:	4059.783	4061.158	(ppo) quite nearby inside
3003-2 	B:	4061.158	4062.796	maybe like ten steps away
3003-1 	A:	4062.702	4064.352	!chey!
3003-2 	B:	4062.796	4063.471	<S>
3003-2 	B:	4063.471	4065.321	but I couldn't find her
3003-1 	A:	4064.352	4081.677	<S>
3003-2 	B:	4065.321	4068.246	(um) there's a lot people so like is very crowded so I couldn't see her
3003-2 	B:	4068.246	4070.233	<S>
3003-2 	B:	4070.233	4074.896	yeah also I realize it's a bit impossible for me to get lost in
3003-2 	B:	4074.896	4077.971	like in the wet market because my mom's friends with everybody there
3003-2 	B:	4077.971	4080.146	and they know me I mean they would
3003-2 	B:	4080.146	4081.521	recognize me [lah]
3003-2 	B:	4081.521	4089.884	<S>
3003-1 	A:	4081.677	4083.327	seem like my grandmother [eh]
3003-1 	A:	4083.327	4084.577	she cause she lives in
3003-1 	A:	4084.577	4087.427	she has been living in #Toa-Payoh# I think ever since
3003-1 	A:	4087.427	4087.977	<S>
3003-1 	A:	4087.977	4090.567	she got married to my grandfather wait I
3003-2 	B:	4089.884	4092.396	at ever since they build the red dragon there (ppl)
3003-1 	A:	4090.567	4092.377	<S>
3003-1 	A:	4092.377	4096.565	okay yes maybe like maybe for like fifty plus years already
3003-2 	B:	4092.396	4096.121	<S>
3003-2 	B:	4096.121	4096.621	(uh) !huh!
3003-1 	A:	4096.565	4097.802	<S>
3003-2 	B:	4096.621	4106.934	<S>
3003-1 	A:	4097.802	4099.502	wherever she go right
3003-1 	A:	4099.502	4105.593	she'll she will have someone to talk to one she will be like [eh] hi hi hi [oh] hello hello you eat already you eat already
3003-1 	A:	4105.593	4106.248	<S>
3003-1 	A:	4106.248	4106.96	so like
3003-2 	B:	4106.934	4111.984	why it's that like a topic starter [ah] like a conversation starter you eat already
3003-1 	A:	4106.96	4112.438	<S>
3003-2 	B:	4111.984	4113.534	<S>
3003-1 	A:	4112.438	4113.5	I don't know [eh]
3003-1 	A:	4113.5	4114.563	is just a
3003-2 	B:	4113.534	4114.171	like I
3003-2 	B:	4114.171	4116.509	it's a very local thing right you eat already
3003-1 	A:	4114.563	4115.575	<S>
3003-1 	A:	4115.575	4117.715	yeah quite true like you know when I volun~
3003-2 	B:	4116.509	4119.659	<S>
3003-1 	A:	4117.715	4118.378	<S>
3003-1 	A:	4118.378	4120.815	the event yesterday
3003-2 	B:	4119.659	4120.259	(uh) (mm)
3003-2 	B:	4120.259	4128.909	<S>
3003-1 	A:	4120.815	4121.478	<Z>
3003-1 	A:	4121.478	4125.666	where I had to like interact with the old people right the f~ ya the first thing I ask
3003-1 	A:	4125.666	4126.903	you eat already
3003-1 	A:	4126.903	4127.691	<S>
3003-1 	A:	4127.691	4129.796	you got water or not (ppl)
3003-2 	B:	4128.909	4130.822	then that if they say know how
3003-1 	A:	4129.796	4132.008	<S>
3003-2 	B:	4130.822	4133.259	hen you are okay why ever eat
3003-1 	A:	4132.008	4133.733	yeah I'll just [oh] okay (ppl)
3003-2 	B:	4133.259	4134.109	<S>
3003-1 	A:	4133.733	4138.263	<S>
3003-2 	B:	4134.109	4137.034	(err) eat already [oh] what you eat [oh] nice or not
3003-2 	B:	4137.034	4139.134	or who cook one you cook [ah]
3003-1 	A:	4138.263	4140.063	no when I like (um)
3003-2 	B:	4139.134	4150.747	<S>
3003-1 	A:	4140.063	4145.719	had a conversation whenever we have a conversation with them [right] we have to be like careful of what we ask
3003-1 	A:	4145.719	4146.75	we cannot like
3003-1 	A:	4146.75	4151.337	[oh] (uh) what you do at home anyone at home with you cause like
3003-2 	B:	4150.747	4151.96	or then then they said
3003-1 	A:	4151.337	4153.199	cause most of them they have like
3003-2 	B:	4151.96	4178.198	<S>
3003-1 	A:	4153.199	4154.324	<S>
3003-1 	A:	4154.324	4157.549	ya they are c~ they are alone [lah] like there was this (um)
3003-1 	A:	4157.549	4158.862	<S>
3003-1 	A:	4158.862	4161.912	old grandma right she said that she have
3003-1 	A:	4161.912	4163.412	twelve
3003-1 	A:	4163.412	4164.637	(um) grandchildren
3003-1 	A:	4164.637	4165.624	<S>
3003-1 	A:	4165.624	4168.812	but then right the thing is they don't come and visit her
3003-1 	A:	4168.812	4169.762	<S>
3003-1 	A:	4169.762	4170.462	then like
3003-1 	A:	4170.462	4171.162	<S>
3003-1 	A:	4171.162	4172.699	we don't know how to like
3003-1 	A:	4172.699	4173.562	<S>
3003-1 	A:	4173.562	4175.912	you know continue the conversation
3003-1 	A:	4175.912	4177.062	<S>
3003-1 	A:	4177.062	4177.949	ya
3003-1 	A:	4177.949	4181.737	<S>
3003-2 	B:	4178.198	4180.748	you know next time if I have grandchildren right and they don't
3003-2 	B:	4180.748	4182.285	they don't visit me right
3003-1 	A:	4181.737	4183.324	(ppl) disown them (ppb)
3003-2 	B:	4182.285	4183.423	<S>
3003-1 	A:	4183.324	4188.599	<S>
3003-2 	B:	4183.423	4185.673	no I'll go to their house at night and scare them
3003-2 	B:	4185.673	4186.235	<S>
3003-2 	B:	4186.235	4187.635	I will like dress up as a ghost
3003-2 	B:	4187.635	4189.235	<S>
3003-1 	A:	4188.599	4191.424	then what why you never visit me
3003-2 	B:	4189.235	4191.573	[ah] [ah] [ah] ya ya ya ya I would like
3003-1 	A:	4191.424	4201.112	<S>
3003-2 	B:	4191.573	4193.049	conned them
3003-2 	B:	4193.049	4195.073	and then they will think like I am dead right
3003-2 	B:	4195.073	4195.936	<S>
3003-2 	B:	4195.936	4197.861	[oh] but it's just me like messing with them
3003-2 	B:	4197.861	4199.861	and then they confirm want to visit me afterwards
3003-2 	B:	4199.861	4210.899	<S>
3003-1 	A:	4201.112	4201.812	but then
3003-1 	A:	4201.812	4203.937	they won't like understand
3003-1 	A:	4203.937	4210.561	they won't understand that you're dead or anything what cause probably at their age they will think like death is reversible or something
3003-1 	A:	4210.561	4217.311	<S>
3003-2 	B:	4210.899	4212.849	hopefully my children aren't that dumb [lah]
3003-2 	B:	4212.849	4213.549	<S>
3003-2 	B:	4213.549	4216.011	like understood the concept of dying like really young
3003-2 	B:	4216.011	4230.237	<S>
3003-1 	A:	4217.311	4219.236	cause most children right they
3003-1 	A:	4219.236	4221.624	they will think that is reversible like
3003-1 	A:	4221.624	4222.574	<S>
3003-1 	A:	4222.574	4223.274	<Z>
3003-1 	A:	4223.274	4227.461	like for example when they see someone dead right they probably think the person sleeping
3003-1 	A:	4227.461	4228.361	<S>
3003-1 	A:	4228.361	4230.486	but actually in actual fact the person's dead [lah]
3003-2 	B:	4230.237	4232.412	like like do you think that way when you were young
3003-1 	A:	4230.486	4232.536	<S>
3003-2 	B:	4232.412	4237.437	<S>
3003-1 	A:	4232.536	4233.249	<Z>
3003-1 	A:	4233.249	4237.786	ya I think so okay [lah] I I was quite dumb as a child [lah]
3003-2 	B:	4237.437	4240.262	I never thought that way [ah] I I guess you are the kind of
3003-1 	A:	4237.786	4245.036	<S>
3003-2 	B:	4240.262	4243.275	people I wouldn't be friends with in like kindergarten and primary school
3003-2 	B:	4243.275	4245.425	because I was really full of myself [eh]
3003-1 	A:	4245.036	4245.599	<Z>
3003-2 	B:	4245.425	4246.362	<S>
3003-1 	A:	4245.599	4264.874	<S>
3003-2 	B:	4246.362	4247.35	like I'll be
3003-2 	B:	4247.35	4247.887	<S>
3003-2 	B:	4247.887	4248.35	like
3003-2 	B:	4248.35	4248.975	<S>
3003-2 	B:	4248.975	4251.812	like the teacher will always like [oh] you are very mature for your age
3003-2 	B:	4251.812	4254.937	but now that I think about it is such a stupid thing to say
3003-2 	B:	4254.937	4259.113	like I was just very 
3003-2 	B:	4259.113	4260.588	I guess I wouldn't say smart
3003-2 	B:	4260.588	4261.1	<S>
3003-2 	B:	4261.1	4262.4	I was just very aware
3003-2 	B:	4262.4	4263	<S>
3003-2 	B:	4263	4264.775	of what things were
3003-2 	B:	4264.775	4268.263	<S>
3003-1 	A:	4264.874	4268.449	like that time you told me about the Dora-the-Explorer one
3003-2 	B:	4268.263	4270.725	ya ya ya correct so like this kind of shows right
3003-1 	A:	4268.449	4304.561	<S>
3003-2 	B:	4270.725	4274.563	where the character is like talking to the audience
3003-2 	B:	4274.563	4275.075	<S>
3003-2 	B:	4275.075	4278.313	like if people actually if I saw people responding
3003-2 	B:	4278.313	4282.263	I will think that they are quite stupid because it's obviously a cartoon
3003-2 	B:	4282.263	4286.851	like why are you talking to the T_V and remember once my brother told me
3003-2 	B:	4286.851	4289.051	we were watching Dora the Explorer I remember very vividly
3003-2 	B:	4289.051	4291.463	then (um) she asked a question
3003-2 	B:	4291.463	4293.663	and then my brother say [eh] why you never answer
3003-2 	B:	4293.663	4295.551	then I said it's a T_V
3003-2 	B:	4295.551	4296.814	she cannot hear me
3003-2 	B:	4296.814	4297.451	<S>
3003-2 	B:	4297.451	4301.601	and then I was like even if I don't say anything right she would say good job anyways
3003-2 	B:	4301.601	4303.026	<S>
3003-2 	B:	4303.026	4304.739	you know like there's no point
3003-1 	A:	4304.561	4306.836	actually ya I also don't respond [one]
3003-2 	B:	4304.739	4309.976	<S>
3003-1 	A:	4306.836	4307.636	<S>
3003-1 	A:	4307.636	4311.498	whenever I watch like this kind of interactive cartoons
3003-2 	B:	4309.976	4310.539	yeah
3003-2 	B:	4310.539	4311.289	<S>
3003-2 	B:	4311.289	4314.639	but now and I watch if I ever watch them I will respond to them
3003-1 	A:	4311.498	4328.349	<S>
3003-2 	B:	4314.639	4315.902	<S>
3003-2 	B:	4315.902	4318.239	(um) you know I try to make up for all the things I lost
3003-2 	B:	4318.239	4318.714	<S>
3003-2 	B:	4318.714	4319.327	cause (ppl)
3003-2 	B:	4319.327	4319.814	<S>
3003-2 	B:	4319.814	4321.327	I never like believe in like
3003-2 	B:	4321.327	4322.302	<S>
3003-2 	B:	4322.302	4323.427	like (um)
3003-2 	B:	4323.427	4325.002	<S>
3003-2 	B:	4325.002	4327.289	like any like fairy tales whatever
3003-2 	B:	4327.289	4327.902	<S>
3003-2 	B:	4327.902	4328.589	you know
3003-1 	A:	4328.349	4328.998	ya
3003-2 	B:	4328.589	4334.19	<S>
3003-1 	A:	4328.998	4330.311	<Z>
3003-1 	A:	4330.311	4331.148	do you like like
3003-1 	A:	4331.148	4331.561	<S>
3003-1 	A:	4331.561	4332.223	dolls
3003-1 	A:	4332.223	4332.761	<S>
3003-1 	A:	4332.761	4333.973	you know barbie dolls
3003-1 	A:	4333.973	4354.961	<S>
3003-2 	B:	4334.19	4335.84	no I had a few like
3003-2 	B:	4335.84	4338.477	teddy bears and like those kind of dolls right
3003-2 	B:	4338.477	4340.477	but my brother would always like
3003-2 	B:	4340.477	4341.015	<S>
3003-2 	B:	4341.015	4343.34	and give them to my dog and my dog will rip them apart
3003-2 	B:	4343.34	4343.952	<S>
3003-2 	B:	4343.952	4346.777	so I have very minimal soft toys and
3003-2 	B:	4346.777	4348.978	by the age of like seven or eight right
3003-2 	B:	4348.978	4353.228	my mom decided to throw away all my toys cause she thought they are collecting dust and I was too old for them
3003-2 	B:	4353.228	4368.628	<S>
3003-1 	A:	4354.961	4356.099	my mum like
3003-1 	A:	4356.099	4359.836	threw away all my like soft toys some more like
3003-1 	A:	4359.836	4362.299	all the soft toys that I had right they were like like
3003-1 	A:	4362.299	4363.424	a collection
3003-1 	A:	4363.424	4363.849	<S>
3003-1 	A:	4363.849	4364.762	of like this
3003-1 	A:	4364.762	4368.387	turtle series something like #Rilakkuma# but the tortoise version
3003-1 	A:	4368.387	4369.437	<S>
3003-2 	B:	4368.628	4371.741	[oh] I know what you talking about is it the the cute
3003-1 	A:	4369.437	4370.874	yeah ya then she
3003-1 	A:	4370.874	4373.849	<S>
3003-2 	B:	4371.741	4374.028	one like there's a girl version also
3003-1 	A:	4373.849	4375.649	ya the one with the big head
3003-2 	B:	4374.028	4376.729	<S>
3003-1 	A:	4375.649	4377.112	then like the shell
3003-2 	B:	4376.729	4377.522	correct
3003-1 	A:	4377.112	4381.174	then s~ like maybe the girl version will have like eyelashes or like bow
3003-2 	B:	4377.522	4378.86	<S>
3003-2 	B:	4378.86	4380.035	has a bow
3003-2 	B:	4380.035	4380.847	ya
3003-2 	B:	4380.847	4381.947	correct I've seen
3003-1 	A:	4381.174	4382.812	but they have like no hair [lah]
3003-2 	B:	4381.947	4382.935	<S>
3003-1 	A:	4382.812	4384.174	<S>
3003-2 	B:	4382.935	4383.822	yeah yeah yeah
3003-2 	B:	4383.822	4396.228	<S>
3003-1 	A:	4384.174	4384.737	<Z>
3003-1 	A:	4384.737	4385.287	<S>
3003-1 	A:	4385.287	4388.15	I remember this like very big one right that I have
3003-1 	A:	4388.15	4390.062	this it's called #kuma#-#kuma#
3003-1 	A:	4390.062	4392.175	this big #kuma#-#kuma# that I had right
3003-1 	A:	4392.175	4393.987	I actually (um)
3003-1 	A:	4393.987	4397.8	got it through getting good results and some more it wasn't my mum
3003-2 	B:	4396.228	4397.078	okay
3003-2 	B:	4397.078	4398.853	<S>
3003-1 	A:	4397.8	4400.237	who gave it to me you know it was my cousin
3003-2 	B:	4398.853	4399.765	<Z>
3003-2 	B:	4399.765	4405.695	<S>
3003-1 	A:	4400.237	4400.812	<S>
3003-1 	A:	4400.812	4402.775	cause back then in like primary two right
3003-1 	A:	4402.775	4405.637	my cousin (um) was giving me tuition [lah]
3003-1 	A:	4405.637	4406.45	so like
3003-2 	B:	4405.695	4406.395	okay
3003-2 	B:	4406.395	4416.766	<S>
3003-1 	A:	4406.45	4409.738	I showed her my result and she was like [oh] I'm so proud of you
3003-1 	A:	4409.738	4413.05	then she got me that then like I would like hug it to sleep
3003-1 	A:	4413.05	4414.025	<S>
3003-1 	A:	4414.025	4417.175	and ya my mum decided to like throw it away
3003-2 	B:	4416.766	4420.491	yeah my mother has this bad habit of throwing my things away also so (um)
3003-1 	A:	4417.175	4426.938	<S>
3003-2 	B:	4420.491	4421.241	<S>
3003-2 	B:	4421.241	4423.416	like I did all my O-level notes right
3003-2 	B:	4423.416	4426.978	and then like just a few months after my O-levels she threw all of it away
3003-1 	A:	4426.938	4428.238	she didn't ask you
3003-2 	B:	4426.978	4427.916	<S>
3003-2 	B:	4427.916	4432.204	she didn't like I had three binders it's not as if my notes were
3003-1 	A:	4428.238	4510.559	<S>
3003-2 	B:	4432.204	4432.679	<S>
3003-2 	B:	4432.679	4433.216	like
3003-2 	B:	4433.216	4433.679	<S>
3003-2 	B:	4433.679	4435.319	on the table like
3003-2 	B:	4435.319	4436.181	<S>
3003-2 	B:	4436.181	4437.881	like all all over the place you know
3003-2 	B:	4437.881	4438.856	they were
3003-2 	B:	4438.856	4440.669	in ring binders
3003-2 	B:	4440.669	4443.406	and she emptied out all the binders and she threw it away
3003-2 	B:	4443.406	4443.981	<S>
3003-2 	B:	4443.981	4447.281	and she was like this this like O-level like you wanna study again
3003-2 	B:	4447.281	4449.157	and then I said no must keep
3003-2 	B:	4449.157	4450.982	so like she kept some of them
3003-2 	B:	4450.982	4453.157	to line the bird cage
3003-2 	B:	4453.157	4454.082	with
3003-2 	B:	4454.082	4456.057	like instead of newspaper she use like my work right
3003-2 	B:	4456.057	4456.757	<S>
3003-2 	B:	4456.757	4457.857	and I like I was
3003-2 	B:	4457.857	4460.257	I was like yelling at her like how can you throw away my things blah blah
3003-2 	B:	4460.257	4460.832	<S>
3003-2 	B:	4460.832	4463.807	and then (um) she found my she
3003-2 	B:	4463.807	4465.834	just kept like a stack of my
3003-2 	B:	4465.834	4466.334	<S>
3003-2 	B:	4466.334	4467.41	paper and then
3003-2 	B:	4467.41	4471.26	just so happen that that paper was my ten year series which I tore out
3003-2 	B:	4471.26	4472.172	<S>
3003-2 	B:	4472.172	4473.467	and then she was like
3003-2 	B:	4473.467	4474.07	<S>
3003-2 	B:	4474.07	4474.717	she like
3003-2 	B:	4474.717	4480.255	got angry then she throw at me then she say [ah] you see you get all wrong for this question you still want me to keep you want to show what
3003-2 	B:	4480.255	4480.767	<S>
3003-2 	B:	4480.767	4481.83	like you want to show who
3003-2 	B:	4481.83	4482.355	<S>
3003-2 	B:	4482.355	4483.455	then I was like
3003-2 	B:	4483.455	4484.117	<S>
3003-2 	B:	4484.117	4486.16	I was like it doesn't matter I did it
3003-2 	B:	4486.16	4486.685	<S>
3003-2 	B:	4486.685	4489.06	like I I did it like I
3003-2 	B:	4489.06	4491.898	it was my effort what you just threw everything away like that
3003-2 	B:	4491.898	4494.295	and then she say [oh] is not as it very good also
3003-2 	B:	4494.295	4496.545	then I say it doesn't matter because like
3003-2 	B:	4496.545	4496.995	<S>
3003-2 	B:	4496.995	4498.908	the way I organized it right
3003-2 	B:	4498.908	4499.483	like
3003-2 	B:	4499.483	4500.658	<S>
